User1,User2,Date_followed,Interactions,Interest_level
User_4233,User_1733,2021-01-05 00:34:58,72,8
User_4234,User_1827,2021-03-27 02:25:03,96,4
User_4235,User_3263,2020-01-23 04:39:45,72,3
User_4236,User_4279,2023-09-14 16:52:14,40,2
User_4237,User_1868,2020-07-20 04:24:22,66,8
User_4238,User_1227,2022-03-25 05:27:11,8,5
User_4239,User_1175,2021-11-17 10:34:01,53,2
User_4240,User_2138,2023-09-14 10:10:31,7,5
User_4241,User_1394,2020-02-14 07:54:58,50,2
User_4242,User_1549,2022-04-24 04:13:00,21,5
User_4243,User_4271,2023-01-05 03:50:52,5,10
User_4244,User_176,2020-08-30 20:24:14,26,6
User_4245,User_1277,2020-07-15 11:05:32,46,3
User_4246,User_4753,2024-01-19 22:53:54,25,2
User_4247,User_3889,2020-01-11 13:19:47,95,4
User_4248,User_1996,2022-12-13 05:49:44,48,4
User_4249,User_3603,2023-07-03 09:32:08,14,6
User_4250,User_333,2022-04-23 19:32:23,85,1
User_4251,User_4106,2021-02-22 13:38:22,26,9
User_4252,User_1659,2021-03-31 06:25:21,36,3
User_4253,User_3149,2023-06-30 23:59:11,78,3
User_4254,User_2137,2020-06-20 07:52:44,100,5
User_4255,User_3619,2021-08-22 14:24:46,3,7
User_4256,User_973,2020-11-02 18:19:02,25,2
User_4257,User_966,2024-03-27 03:28:06,49,1
User_4258,User_4244,2023-08-18 18:13:37,89,9
User_4259,User_4120,2023-07-14 17:07:41,37,3
User_4260,User_1804,2021-06-19 08:48:48,65,7
User_4261,User_4690,2020-06-29 21:33:08,18,9
User_4262,User_3502,2020-12-05 01:05:03,56,6
User_4263,User_2326,2021-12-11 03:20:12,95,2
User_4264,User_2529,2023-06-12 10:26:36,35,9
User_4265,User_2203,2020-07-19 08:49:31,31,3
User_4266,User_1657,2024-03-03 04:33:39,17,3
User_4267,User_1598,2020-01-21 09:57:55,23,1
User_4268,User_175,2021-06-14 10:04:59,57,9
User_4269,User_2225,2023-01-25 10:19:29,63,4
User_4270,User_1189,2020-04-30 20:50:54,100,4
User_4271,User_4637,2022-04-19 00:18:38,67,2
User_4272,User_995,2023-07-05 12:50:31,91,8
User_4273,User_211,2021-09-04 09:12:14,5,6
User_4274,User_4909,2022-02-25 05:05:15,81,2
User_4275,User_4490,2023-01-21 18:04:27,43,7
User_4276,User_677,2021-10-09 11:50:01,85,10
User_4277,User_4971,2021-02-20 08:00:09,79,1
User_4278,User_4123,2020-09-26 23:32:18,31,1
User_4279,User_4127,2022-04-07 12:42:12,64,10
User_4280,User_3548,2021-03-23 08:18:28,51,4
User_4281,User_2431,2023-06-30 08:20:00,76,9
User_4282,User_4546,2021-06-14 14:17:12,58,2
User_4283,User_1248,2022-07-10 18:36:49,34,2
User_4284,User_437,2023-04-28 13:45:25,89,3
User_4285,User_4863,2022-01-15 00:06:43,68,10
User_4286,User_1623,2021-12-20 13:28:34,74,7
User_4287,User_2483,2022-07-21 15:18:07,54,9
User_4288,User_4950,2022-02-10 13:54:23,4,6
User_4289,User_3928,2021-01-14 16:07:27,60,3
User_4290,User_328,2020-12-09 15:18:51,36,3
User_4291,User_585,2022-01-24 22:18:10,38,5
User_4292,User_747,2022-01-07 16:15:58,71,4
User_4293,User_553,2022-12-14 04:54:06,80,6
User_4294,User_3658,2022-03-14 15:37:39,57,5
User_4295,User_1562,2022-12-25 17:26:52,46,3
User_4296,User_1839,2021-01-28 11:38:20,45,2
User_4297,User_3992,2022-11-11 12:31:07,50,5
User_4298,User_3472,2023-12-19 03:52:20,76,8
User_4299,User_1084,2022-02-27 11:52:36,44,7
User_4300,User_4372,2020-08-08 05:46:48,93,3
User_4301,User_1567,2022-10-26 06:03:08,84,5
User_4302,User_2176,2023-08-01 15:34:14,68,4
User_4303,User_2429,2022-11-09 17:07:29,97,8
User_4304,User_3930,2022-11-01 01:20:24,36,4
User_4305,User_2032,2020-07-08 20:08:31,18,5
User_4306,User_2009,2020-05-25 15:57:11,74,8
User_4307,User_3180,2020-02-27 05:13:04,29,10
User_4308,User_4145,2021-05-23 14:47:16,78,8
User_4309,User_2927,2023-05-23 21:45:59,25,9
User_4310,User_3564,2020-02-09 02:33:15,28,2
User_4311,User_537,2023-06-16 07:59:19,43,3
User_4312,User_702,2021-07-27 21:46:15,7,10
User_4313,User_3568,2020-06-09 21:08:02,47,2
User_4314,User_2273,2020-04-02 06:36:37,35,5
User_4315,User_1164,2022-09-10 08:19:18,36,5
User_4316,User_3919,2022-08-21 21:32:03,67,1
User_4317,User_353,2022-10-09 20:55:29,39,9
User_4318,User_349,2023-07-26 12:29:09,12,8
User_4319,User_3423,2023-10-30 07:42:41,16,7
User_4320,User_4080,2022-03-07 05:35:29,87,7
User_4321,User_959,2022-12-08 08:46:55,76,4
User_4322,User_4670,2021-02-13 10:29:14,42,7
User_4323,User_4608,2021-05-21 09:04:29,31,7
User_4324,User_1671,2024-04-04 16:04:27,96,3
User_4325,User_4486,2022-09-14 04:26:55,77,7
User_4326,User_3637,2024-02-01 11:37:15,4,9
User_4327,User_1603,2021-10-24 04:00:07,90,8
User_4328,User_919,2023-02-23 00:48:18,51,10
User_4329,User_2271,2021-11-16 19:18:35,45,2
User_4330,User_2393,2020-10-20 08:41:11,51,5
User_4331,User_3561,2022-09-20 06:08:21,73,4
User_4332,User_1745,2022-11-28 06:41:15,87,1
User_4333,User_4953,2023-06-11 01:43:36,44,8
User_4334,User_1770,2022-12-30 05:09:25,92,10
User_4335,User_1460,2021-06-15 00:17:51,75,2
User_4336,User_4398,2021-04-01 13:33:56,16,5
User_4337,User_3022,2022-01-05 08:23:19,3,10
User_4338,User_3515,2020-11-18 01:16:26,39,5
User_4339,User_3617,2022-03-24 08:13:37,3,5
User_4340,User_1813,2023-03-27 13:36:40,14,5
User_4341,User_1850,2023-11-22 04:59:54,47,4
User_4342,User_4470,2022-09-02 21:51:14,58,8
User_4343,User_3766,2022-04-15 00:27:39,4,4
User_4344,User_2676,2024-01-02 09:37:02,84,7
User_4345,User_4265,2023-08-27 11:51:58,16,8
User_4346,User_2162,2022-06-10 16:31:26,6,3
User_4347,User_2220,2024-01-17 23:32:49,53,7
User_4348,User_2796,2022-01-25 14:51:05,15,10
User_4349,User_1593,2021-02-08 12:14:40,41,10
User_4350,User_342,2024-01-05 06:10:43,71,9
User_4351,User_778,2023-10-18 08:10:25,83,8
User_4352,User_1443,2023-07-28 01:35:14,58,4
User_4353,User_1103,2021-10-17 09:33:58,26,5
User_4354,User_2225,2021-11-15 21:32:17,63,4
User_4355,User_4287,2022-06-06 23:57:37,68,3
User_4356,User_4469,2021-09-10 04:41:01,76,10
User_4357,User_2160,2023-03-03 05:07:13,73,7
User_4358,User_600,2023-08-12 14:54:16,88,3
User_4359,User_1579,2023-07-23 08:22:09,85,6
User_4360,User_4104,2020-07-17 15:42:21,31,9
User_4361,User_1623,2020-02-06 02:37:30,80,3
User_4362,User_4248,2021-03-02 06:32:03,33,7
User_4363,User_93,2021-08-12 06:21:05,77,10
User_4364,User_417,2023-02-16 05:12:12,11,10
User_4365,User_4830,2023-11-12 13:22:05,81,8
User_4366,User_898,2022-11-06 18:56:11,67,6
User_4367,User_3453,2021-08-12 09:21:52,14,3
User_4368,User_1739,2020-05-01 15:09:54,41,4
User_4369,User_4772,2021-11-24 15:07:56,77,7
User_4370,User_1416,2023-07-07 02:15:35,6,3
User_4371,User_4702,2020-06-07 19:36:14,20,9
User_4372,User_2192,2020-10-06 14:31:02,74,5
User_4373,User_1054,2021-01-28 01:50:23,78,3
User_4374,User_3264,2023-02-25 04:21:41,3,1
User_4375,User_3488,2024-03-31 20:13:57,96,2
User_4376,User_1117,2022-01-28 05:52:45,30,3
User_4377,User_2524,2022-03-25 18:27:22,48,10
User_4378,User_2542,2023-07-21 13:47:17,19,9
User_4379,User_1348,2022-04-07 18:18:21,38,5
User_4380,User_4228,2023-03-22 06:14:22,35,4
User_4381,User_2225,2021-12-28 06:10:40,60,1
User_4382,User_375,2022-08-03 20:32:39,11,2
User_4383,User_1305,2022-01-02 10:37:11,18,1
User_4384,User_1415,2020-05-15 13:40:21,35,7
User_4385,User_43,2020-07-07 05:46:30,83,9
User_4386,User_1394,2020-02-23 00:36:46,87,5
User_4387,User_895,2020-12-12 14:07:31,50,10
User_4388,User_2441,2021-08-06 13:17:35,61,1
User_4389,User_2367,2023-12-11 15:07:15,30,3
User_4390,User_2933,2023-06-12 05:08:24,60,7
User_4391,User_35,2021-10-17 07:16:20,99,4
User_4392,User_1303,2020-03-27 22:08:59,58,2
User_4393,User_2506,2021-03-01 19:51:15,38,8
User_4394,User_2089,2023-12-02 04:38:12,95,9
User_4395,User_3490,2020-11-09 09:02:39,52,2
User_4396,User_4465,2020-05-01 10:21:24,1,1
User_4397,User_573,2022-09-25 13:36:51,47,3
User_4398,User_462,2020-02-16 10:09:54,42,3
User_4399,User_1334,2023-08-05 07:54:49,4,10
User_4400,User_4776,2024-04-06 19:45:10,90,5
User_4401,User_2589,2023-03-23 12:38:52,79,10
User_4402,User_519,2021-11-30 12:51:35,39,5
User_4403,User_2593,2020-05-09 00:06:00,65,5
User_4404,User_1721,2021-03-28 20:38:05,44,2
User_4405,User_2087,2023-03-07 00:50:04,54,10
User_4406,User_1224,2023-09-28 13:05:56,98,8
User_4407,User_4296,2020-01-27 06:21:55,87,4
User_4408,User_1002,2023-09-05 06:56:55,37,7
User_4409,User_4558,2021-10-16 11:57:35,70,8
User_4410,User_4320,2021-12-22 03:11:48,18,1
User_4411,User_386,2023-03-29 01:06:56,41,7
User_4412,User_715,2021-08-07 06:24:04,32,10
User_4413,User_2890,2020-05-30 04:53:43,29,5
User_4414,User_3004,2021-03-17 14:00:18,23,1
User_4415,User_2887,2022-02-06 10:26:17,55,10
User_4416,User_3805,2022-11-20 13:00:14,73,9
User_4417,User_715,2021-01-28 05:00:58,66,9
User_4418,User_4951,2023-01-23 23:49:00,94,8
User_4419,User_3221,2023-07-21 22:39:19,51,7
User_4420,User_27,2020-01-10 14:55:10,72,2
User_4421,User_3013,2020-08-10 19:24:03,83,3
User_4422,User_4989,2021-06-27 17:49:04,97,1
User_4423,User_3815,2020-10-09 03:51:47,94,9
User_4424,User_2771,2022-11-26 02:26:35,37,6
User_4425,User_1125,2022-05-24 09:12:30,69,4
User_4426,User_1725,2021-10-09 07:31:54,53,4
User_4427,User_4575,2023-03-07 17:44:18,2,8
User_4428,User_4787,2021-08-09 14:47:00,85,1
User_4429,User_2534,2022-11-11 16:53:28,58,5
User_4430,User_1678,2023-07-29 21:47:12,70,8
User_4431,User_4838,2022-04-10 09:32:37,88,8
User_4432,User_4720,2023-01-08 03:47:33,67,8
User_4433,User_2450,2021-03-20 18:21:56,28,9
User_4434,User_3713,2021-04-11 12:12:40,55,5
User_4435,User_4513,2022-05-20 07:18:56,86,7
User_4436,User_4325,2020-02-24 09:39:38,100,6
User_4437,User_591,2020-07-08 16:44:06,95,10
User_4438,User_2091,2020-08-16 23:51:48,97,3
User_4439,User_1982,2022-05-11 11:52:03,38,6
User_4440,User_1525,2020-03-24 16:01:27,90,4
User_4441,User_1028,2021-10-23 14:29:15,47,3
User_4442,User_4559,2024-01-25 13:16:29,25,7
User_4443,User_4746,2023-08-14 01:17:03,54,2
User_4444,User_2411,2020-10-01 11:25:47,87,7
User_4445,User_881,2020-05-13 14:57:14,97,10
User_4446,User_4785,2023-06-28 09:26:56,56,8
User_4447,User_3431,2023-03-08 01:37:34,95,8
User_4448,User_5,2023-07-09 03:32:53,34,4
User_4449,User_3715,2023-12-20 21:25:13,89,8
User_4450,User_4838,2022-04-02 11:39:08,62,2
User_4451,User_2155,2021-07-08 22:57:17,57,9
User_4452,User_2278,2020-02-24 21:07:14,99,5
User_4453,User_4971,2023-06-16 03:32:10,17,2
User_4454,User_4486,2022-03-05 11:09:41,40,3
User_4455,User_3086,2020-03-28 04:50:41,32,4
User_4456,User_2576,2022-04-16 03:16:28,81,7
User_4457,User_666,2020-03-29 17:26:39,22,5
User_4458,User_3938,2020-06-14 10:08:18,51,10
User_4459,User_240,2023-11-26 21:42:17,21,7
User_4460,User_1509,2023-03-15 20:35:27,5,2
User_4461,User_69,2023-06-11 13:51:56,84,9
User_4462,User_471,2022-08-12 04:11:53,26,1
User_4463,User_2464,2023-04-27 13:08:53,75,7
User_4464,User_1189,2020-06-20 00:46:17,61,9
User_4465,User_1401,2020-03-17 08:53:57,48,1
User_4466,User_1503,2021-02-27 17:31:37,20,4
User_4467,User_785,2021-08-30 23:10:12,79,10
User_4468,User_1048,2023-01-20 05:29:57,44,3
User_4469,User_4344,2020-05-19 07:27:52,44,7
User_4470,User_3583,2022-11-18 00:59:17,82,7
User_4471,User_4669,2022-09-29 10:59:27,7,3
User_4472,User_1748,2022-04-12 20:08:14,77,8
User_4473,User_3807,2020-03-02 16:46:47,3,8
User_4474,User_3584,2022-11-03 12:48:38,66,5
User_4475,User_4761,2023-03-12 08:14:13,84,4
User_4476,User_4592,2020-04-09 23:22:04,23,10
User_4477,User_2350,2020-05-03 08:45:32,94,5
User_4478,User_3910,2024-02-15 04:20:29,12,1
User_4479,User_2245,2021-12-15 07:12:19,67,3
User_4480,User_221,2022-02-01 20:53:18,20,7
User_4481,User_2785,2020-05-01 14:22:46,38,4
User_4482,User_80,2023-03-03 22:06:57,26,1
User_4483,User_4039,2021-02-24 16:20:56,73,2
User_4484,User_4957,2022-12-17 06:20:56,48,3
User_4485,User_911,2020-08-09 07:45:25,40,5
User_4486,User_4255,2022-06-14 14:56:19,26,3
User_4487,User_2701,2023-02-01 22:45:32,8,7
User_4488,User_773,2022-10-15 05:28:49,10,1
User_4489,User_1608,2023-11-02 17:53:38,49,2
User_4490,User_794,2020-04-24 17:23:41,10,10
User_4491,User_122,2022-02-01 19:14:18,30,5
User_4492,User_2229,2021-03-30 12:15:48,32,7
User_4493,User_3340,2022-01-18 07:11:10,47,5
User_4494,User_1012,2022-04-01 21:11:34,9,5
User_4495,User_2191,2020-02-18 23:00:56,78,6
User_4496,User_2834,2023-12-29 14:21:47,99,1
User_4497,User_4861,2022-05-23 15:48:34,60,4
User_4498,User_1204,2022-01-23 23:26:21,35,2
User_4499,User_553,2023-07-04 17:36:16,67,4
User_4500,User_945,2020-06-03 14:14:51,2,6
User_4501,User_372,2022-10-28 23:32:22,100,10
User_4502,User_2395,2021-07-28 23:20:45,67,5
User_4503,User_1038,2023-05-04 06:25:04,75,5
User_4504,User_517,2022-10-31 20:59:37,53,8
User_4505,User_3315,2021-05-30 10:32:28,64,2
User_4506,User_2728,2023-09-13 07:05:14,83,1
User_4507,User_3199,2022-06-15 20:04:21,55,1
User_4508,User_4692,2021-05-30 14:04:59,73,2
User_4509,User_1494,2023-12-08 03:40:35,35,2
User_4510,User_2689,2020-12-13 06:03:11,13,9
User_4511,User_2003,2021-06-19 18:31:19,68,2
User_4512,User_3638,2020-11-04 11:06:31,9,3
User_4513,User_1542,2021-05-05 15:17:02,38,3
User_4514,User_3101,2020-04-02 01:48:23,70,7
User_4515,User_750,2021-09-12 20:21:56,51,2
User_4516,User_3844,2020-09-01 23:20:24,44,4
User_4517,User_1353,2021-10-27 22:39:55,38,7
User_4518,User_327,2020-09-23 02:12:05,44,10
User_4519,User_1732,2021-10-05 04:53:36,91,8
User_4520,User_1293,2023-09-12 18:21:57,74,4
User_4521,User_1960,2020-11-10 07:23:23,98,7
User_4522,User_4753,2021-06-20 04:32:20,11,1
User_4523,User_2259,2024-01-10 06:35:00,97,9
User_4524,User_4029,2020-08-25 22:33:17,34,10
User_4525,User_1644,2020-03-14 13:07:38,45,10
User_4526,User_3248,2021-12-21 02:55:22,97,10
User_4527,User_3286,2020-10-15 12:43:07,45,1
User_4528,User_3651,2021-10-14 03:30:12,75,8
User_4529,User_4076,2022-03-09 20:48:05,22,8
User_4530,User_291,2020-05-12 18:00:08,59,10
User_4531,User_4059,2024-03-30 20:37:56,4,4
User_4532,User_1007,2023-01-08 10:18:04,41,2
User_4533,User_3908,2021-09-26 00:28:18,28,1
User_4534,User_4414,2020-12-01 18:22:24,61,2
User_4535,User_4834,2023-08-29 21:10:58,91,9
User_4536,User_674,2024-02-26 20:04:07,22,6
User_4537,User_3748,2023-06-18 03:47:04,39,4
User_4538,User_857,2023-06-13 15:22:46,11,5
User_4539,User_3453,2023-06-21 17:01:04,88,6
User_4540,User_3569,2022-03-26 13:17:29,16,2
User_4541,User_1684,2023-01-11 18:32:23,45,8
User_4542,User_4556,2021-12-09 17:40:00,50,5
User_4543,User_559,2022-08-23 18:45:57,76,10
User_4544,User_3247,2020-02-29 17:20:40,69,6
User_4545,User_4532,2023-04-29 09:28:31,25,1
User_4546,User_3319,2023-10-14 23:08:05,37,2
User_4547,User_1773,2022-04-06 10:06:11,48,1
User_4548,User_3334,2020-03-01 08:10:11,52,4
User_4549,User_2070,2023-01-06 22:25:06,73,7
User_4550,User_2969,2022-06-06 12:42:42,30,7
User_4551,User_3378,2021-06-25 06:41:47,22,4
User_4552,User_478,2024-03-12 06:22:24,94,8
User_4553,User_3465,2020-09-18 18:03:25,98,2
User_4554,User_2904,2023-05-12 03:08:20,61,8
User_4555,User_3705,2021-01-13 22:03:30,37,4
User_4556,User_1758,2022-04-07 15:22:35,59,7
User_4557,User_3211,2024-03-01 14:19:35,22,5
User_4558,User_2818,2023-11-12 19:46:50,1,7
User_4559,User_1295,2020-03-04 09:56:52,7,6
User_4560,User_280,2024-01-19 19:45:57,31,6
User_4561,User_1877,2021-02-22 05:11:39,52,3
User_4562,User_117,2023-09-22 21:48:56,18,4
User_4563,User_3417,2023-07-01 19:20:50,100,4
User_4564,User_2740,2020-12-23 03:49:06,68,6
User_4565,User_223,2021-07-27 18:19:02,29,7
User_4566,User_2698,2020-05-05 11:34:13,74,1
User_4567,User_657,2024-02-29 22:23:05,89,10
User_4568,User_908,2021-03-26 21:46:26,80,9
User_4569,User_2622,2023-03-10 03:33:59,48,7
User_4570,User_4473,2022-11-02 10:06:30,46,5
User_4571,User_426,2021-07-13 05:23:16,21,2
User_4572,User_1380,2021-08-16 08:54:32,45,6
User_4573,User_2249,2022-12-30 10:06:44,100,3
User_4574,User_880,2022-12-13 04:37:49,5,4
User_4575,User_4184,2021-03-07 09:39:50,3,10
User_4576,User_3198,2022-05-15 16:54:53,95,4
User_4577,User_3885,2020-06-17 14:46:45,11,9
User_4578,User_1459,2023-09-09 12:52:11,81,9
User_4579,User_403,2022-01-11 02:07:48,79,2
User_4580,User_3743,2020-08-11 09:45:05,85,10
User_4581,User_2123,2024-03-20 20:00:17,96,10
User_4582,User_1942,2023-10-20 13:37:04,62,10
User_4583,User_3659,2022-05-29 01:38:33,64,7
User_4584,User_2772,2022-02-22 03:40:47,41,8
User_4585,User_4386,2023-01-16 12:44:51,37,2
User_4586,User_4337,2021-05-29 21:43:59,64,1
User_4587,User_222,2023-06-23 06:07:25,57,3
User_4588,User_1291,2021-10-26 09:56:13,91,3
User_4589,User_3231,2021-06-24 09:59:06,87,2
User_4590,User_1003,2024-01-23 13:50:03,85,5
User_4591,User_4668,2021-06-26 06:49:29,84,10
User_4592,User_274,2020-03-07 09:55:07,14,9
User_4593,User_1533,2022-06-17 18:53:19,13,1
User_4594,User_2770,2021-09-30 03:25:28,64,5
User_4595,User_3859,2020-09-06 20:44:30,20,4
User_4596,User_1634,2021-02-10 06:15:50,98,4
User_4597,User_205,2022-04-09 01:40:07,47,10
User_4598,User_2182,2022-01-24 18:54:31,65,10
User_4599,User_292,2023-12-20 03:40:41,26,9
User_4600,User_373,2020-02-27 09:21:46,52,1
User_4601,User_3192,2020-03-28 19:02:17,54,4
User_4602,User_3186,2022-11-16 20:07:03,48,7
User_4603,User_4864,2021-06-26 13:21:40,36,4
User_4604,User_4871,2023-06-03 23:03:43,91,10
User_4605,User_2978,2020-11-28 19:44:42,67,4
User_4606,User_4605,2020-07-12 19:13:34,11,1
User_4607,User_1903,2023-04-14 02:06:55,41,9
User_4608,User_3632,2023-05-05 11:25:45,84,1
User_4609,User_4487,2022-01-28 22:52:42,9,9
User_4610,User_1608,2020-11-02 10:37:19,4,4
User_4611,User_115,2020-11-26 10:19:22,26,5
User_4612,User_3762,2020-02-01 08:23:26,62,6
User_4613,User_2030,2024-01-21 08:36:30,22,6
User_4614,User_1498,2020-08-28 04:17:19,75,10
User_4615,User_2406,2021-01-11 06:29:46,73,5
User_4616,User_4714,2022-04-02 12:24:18,58,6
User_4617,User_2579,2020-10-22 08:30:44,37,4
User_4618,User_2553,2023-11-28 19:12:22,5,6
User_4619,User_2248,2022-01-24 19:22:10,23,7
User_4620,User_1169,2020-02-23 20:37:44,38,6
User_4621,User_2362,2020-06-09 07:08:18,100,1
User_4622,User_3661,2021-05-08 02:21:42,97,10
User_4623,User_2176,2021-09-25 09:57:44,61,8
User_4624,User_3860,2022-10-04 18:05:58,17,5
User_4625,User_2378,2020-04-15 13:57:28,56,1
User_4626,User_3532,2021-12-24 23:38:17,31,6
User_4627,User_3588,2023-01-31 19:09:33,61,8
User_4628,User_1908,2023-11-02 00:23:53,94,4
User_4629,User_1617,2023-02-10 22:22:42,45,3
User_4630,User_1130,2020-02-16 18:12:24,91,7
User_4631,User_4955,2020-11-25 06:45:45,49,7
User_4632,User_3072,2024-02-23 02:39:37,11,8
User_4633,User_1303,2022-03-24 07:47:08,20,6
User_4634,User_4680,2023-07-27 01:45:21,90,9
User_4635,User_4699,2021-07-28 00:38:52,93,10
User_4636,User_471,2023-04-09 00:28:49,54,2
User_4637,User_1220,2022-07-27 06:41:38,99,8
User_4638,User_1393,2023-04-03 19:17:28,70,4
User_4639,User_981,2023-02-09 01:49:40,81,10
User_4640,User_2929,2021-12-14 15:14:08,49,1
User_4641,User_1866,2021-06-18 06:46:38,23,5
User_4642,User_4489,2022-05-31 20:35:54,28,9
User_4643,User_912,2024-02-15 10:28:35,79,7
User_4644,User_2199,2022-06-29 03:24:31,38,5
User_4645,User_2073,2022-11-19 12:12:27,38,5
User_4646,User_459,2022-03-03 23:12:35,89,10
User_4647,User_1549,2021-02-25 08:39:21,72,5
User_4648,User_2229,2023-11-12 22:30:31,90,7
User_4649,User_2085,2024-04-08 16:21:08,40,6
User_4650,User_2100,2020-02-03 13:38:40,61,5
User_4651,User_1944,2022-07-02 16:48:04,95,6
User_4652,User_2125,2020-06-16 22:06:41,31,5
User_4653,User_2150,2024-02-07 03:12:28,91,4
User_4654,User_4480,2020-12-01 02:40:55,47,6
User_4655,User_3860,2021-10-15 11:38:11,27,6
User_4656,User_429,2023-10-28 22:46:41,78,7
User_4657,User_4362,2022-05-21 16:23:47,13,9
User_4658,User_3834,2023-08-27 12:34:13,35,3
User_4659,User_955,2021-02-28 11:23:45,18,2
User_4660,User_3052,2022-11-07 09:14:09,100,8
User_4661,User_2058,2022-10-31 10:16:00,45,9
User_4662,User_1182,2023-05-05 21:53:12,60,3
User_4663,User_1080,2023-10-29 07:36:55,82,1
User_4664,User_4823,2020-07-15 09:47:02,82,10
User_4665,User_3043,2024-02-10 22:16:33,38,1
User_4666,User_4662,2022-10-26 09:01:20,93,7
User_4667,User_11,2021-07-23 21:42:05,59,3
User_4668,User_1721,2024-01-11 04:38:18,34,3
User_4669,User_3880,2020-07-17 04:38:47,98,4
User_4670,User_2263,2020-03-08 10:08:49,62,6
User_4671,User_2820,2023-03-28 21:10:53,11,5
User_4672,User_3976,2022-08-31 08:49:21,18,5
User_4673,User_1206,2023-07-17 21:58:55,68,6
User_4674,User_1835,2021-12-03 20:13:44,19,6
User_4675,User_4863,2021-10-30 08:02:27,64,6
User_4676,User_378,2020-04-26 08:38:34,86,3
User_4677,User_4558,2022-11-17 14:12:18,31,10
User_4678,User_4491,2023-12-21 03:27:16,64,7
User_4679,User_4945,2020-02-20 08:01:38,31,7
User_4680,User_2898,2022-07-30 20:16:04,52,6
User_4681,User_4465,2020-11-15 23:39:31,77,6
User_4682,User_13,2021-07-07 23:41:07,91,8
User_4683,User_4474,2020-02-01 23:21:18,58,10
User_4684,User_2105,2021-01-20 07:44:50,26,2
User_4685,User_463,2023-09-04 15:14:35,2,5
User_4686,User_1587,2022-03-12 20:12:27,64,8
User_4687,User_3966,2020-11-30 07:14:20,46,5
User_4688,User_1404,2021-01-12 06:07:56,25,5
User_4689,User_4602,2021-10-04 22:13:02,55,7
User_4690,User_4773,2023-01-18 21:28:58,88,4
User_4691,User_3085,2021-10-10 02:28:58,32,2
User_4692,User_3648,2022-09-14 16:49:02,64,10
User_4693,User_753,2020-03-30 08:43:43,60,10
User_4694,User_2763,2021-03-26 20:19:31,7,5
User_4695,User_4186,2020-06-21 04:55:50,87,8
User_4696,User_3442,2021-01-21 20:33:04,99,5
User_4697,User_4083,2022-10-08 12:31:41,77,6
User_4698,User_4339,2022-10-15 04:15:42,100,8
User_4699,User_4761,2021-09-27 01:14:50,27,2
User_4700,User_2329,2023-03-11 05:41:09,86,2
User_4701,User_3776,2024-02-03 01:38:09,73,7
User_4702,User_3498,2021-03-22 10:57:08,3,3
User_4703,User_1250,2022-05-09 02:33:54,41,3
User_4704,User_3721,2023-12-08 14:06:06,15,7
User_4705,User_3042,2023-05-04 07:26:26,18,4
User_4706,User_4858,2021-06-03 07:51:55,26,6
User_4707,User_2724,2023-02-05 22:01:19,57,4
User_4708,User_3401,2023-03-16 20:53:54,51,7
User_4709,User_710,2023-10-04 18:04:18,92,1
User_4710,User_2749,2021-11-16 16:44:56,17,8
User_4711,User_4757,2021-06-02 07:15:07,38,7
User_4712,User_2896,2020-12-29 05:36:13,93,9
User_4713,User_2716,2022-02-24 18:48:37,87,5
User_4714,User_3670,2023-11-27 06:13:28,82,3
User_4715,User_4443,2021-03-24 12:02:36,52,10
