Username,Conversation_name,Date_sent,Message_type,Read
francokevin,Conversation_1137,2023-06-13 18:12:26,text,False
collinsrobert,Conversation_1137,2021-09-08 04:09:11,text,True
francokevin,Conversation_1137,2021-11-05 01:10:31,attachment,False
johnsapril,Conversation_1138,2021-01-14 05:19:28,text,True
megan31,Conversation_1138,2023-11-29 01:14:04,attachment,False
johnsapril,Conversation_1138,2023-01-20 08:59:55,text,True
johnsapril,Conversation_1138,2022-04-09 14:00:20,text,False
megan31,Conversation_1138,2023-11-30 19:29:21,attachment,True
megan31,Conversation_1138,2023-10-31 15:14:08,attachment,False
johnsapril,Conversation_1138,2023-09-06 17:49:56,image,False
megan31,Conversation_1138,2021-10-06 07:46:46,attachment,False
megan31,Conversation_1138,2022-03-27 05:35:27,text,True
megan31,Conversation_1138,2021-04-21 10:55:59,image,True
kmaddox,Conversation_1139,2021-10-15 08:56:21,text,True
taramiller,Conversation_1139,2020-02-02 15:01:13,text,False
taramiller,Conversation_1139,2023-07-07 11:14:48,attachment,True
kmaddox,Conversation_1139,2020-10-10 10:49:29,text,True
aburns,Conversation_1140,2020-10-21 18:18:50,text,True
jonesryan,Conversation_1140,2022-02-10 03:42:43,text,False
aburns,Conversation_1140,2022-04-09 01:43:56,text,False
jonesryan,Conversation_1140,2021-07-29 12:25:02,attachment,True
jonesryan,Conversation_1140,2024-02-25 02:05:54,image,False
jonesryan,Conversation_1140,2023-04-16 01:37:09,text,False
loganluis,Conversation_1141,2020-06-07 23:56:27,text,False
latasha21,Conversation_1141,2021-01-14 19:19:34,text,True
jennifer05,Conversation_1142,2020-03-15 03:22:04,attachment,True
jennifer05,Conversation_1142,2023-01-25 12:59:47,image,False
jennifer05,Conversation_1142,2022-12-31 08:49:55,image,True
kruiz,Conversation_1142,2021-11-23 22:20:58,attachment,True
kruiz,Conversation_1142,2023-12-31 22:28:03,attachment,False
jennifer05,Conversation_1142,2021-10-12 02:32:18,image,True
walterspaul,Conversation_1143,2022-08-19 11:00:56,attachment,False
haynesmelanie,Conversation_1143,2023-09-28 07:45:02,text,True
haynesmelanie,Conversation_1143,2020-12-20 11:24:58,image,False
haynesmelanie,Conversation_1143,2022-09-08 19:44:50,image,True
haynesmelanie,Conversation_1143,2021-11-03 07:03:33,image,False
haynesmelanie,Conversation_1143,2020-02-06 00:48:42,image,True
haynesmelanie,Conversation_1143,2022-04-07 12:39:33,image,True
wilkinsonmeagan,Conversation_1144,2020-01-31 17:53:12,text,False
fostersean,Conversation_1144,2022-11-15 03:55:48,text,False
fostersean,Conversation_1144,2023-04-22 02:11:19,attachment,False
teresasullivan,Conversation_1145,2023-03-31 16:55:34,text,False
kristinbell,Conversation_1145,2022-09-15 05:53:41,image,True
williamsonandrew,Conversation_1146,2021-11-18 22:28:41,attachment,False
williamsonandrew,Conversation_1146,2022-11-13 15:52:08,attachment,True
johnathan65,Conversation_1146,2021-06-25 17:57:55,image,False
williamsonandrew,Conversation_1146,2023-02-12 14:49:08,text,False
johnathan65,Conversation_1146,2020-12-18 21:39:18,text,False
williamsonandrew,Conversation_1146,2022-12-23 06:58:39,image,True
williamsonandrew,Conversation_1146,2022-01-19 14:02:44,attachment,False
chamilton,Conversation_1147,2022-05-21 02:00:06,text,False
chamilton,Conversation_1147,2022-07-27 05:07:21,text,True
alexanderbrown,Conversation_1147,2023-01-13 03:09:42,text,True
chamilton,Conversation_1147,2023-09-24 12:22:04,attachment,False
alexanderbrown,Conversation_1147,2021-02-11 22:28:50,text,False
chamilton,Conversation_1147,2023-12-16 14:45:22,image,True
chamilton,Conversation_1147,2022-01-30 08:47:16,text,True
alexanderbrown,Conversation_1147,2023-06-15 19:58:43,image,False
chamilton,Conversation_1147,2021-11-24 10:07:19,attachment,False
alexanderbrown,Conversation_1147,2023-12-11 21:14:56,attachment,False
shaun04,Conversation_1148,2020-11-04 07:26:33,image,True
alexandrasavage,Conversation_1148,2021-05-20 13:13:33,text,False
alexandrasavage,Conversation_1148,2023-08-20 14:37:19,text,True
shaun04,Conversation_1148,2020-01-29 17:19:12,attachment,False
alexandrasavage,Conversation_1148,2022-12-14 20:55:10,attachment,True
james65,Conversation_1149,2022-10-27 05:57:50,text,False
james65,Conversation_1149,2022-08-09 02:18:49,text,False
elewis,Conversation_1150,2023-04-28 01:09:58,text,False
marymyers,Conversation_1150,2023-07-20 20:09:10,attachment,True
marymyers,Conversation_1150,2024-03-19 20:40:14,image,True
elewis,Conversation_1150,2021-10-26 16:57:41,image,False
marymyers,Conversation_1150,2023-10-30 18:28:46,attachment,False
marymyers,Conversation_1150,2022-07-18 20:30:27,image,False
elewis,Conversation_1150,2020-09-04 00:12:57,text,True
elewis,Conversation_1150,2020-01-25 11:45:55,image,True
chelsea94,Conversation_1151,2020-02-24 20:24:55,attachment,True
chelsea94,Conversation_1151,2022-10-08 19:19:24,attachment,True
chelsea94,Conversation_1151,2021-08-15 23:15:58,attachment,False
janetlopez,Conversation_1152,2023-11-16 08:25:50,text,False
dyerjill,Conversation_1152,2023-10-20 07:05:53,attachment,True
dyerjill,Conversation_1152,2020-05-01 01:04:02,attachment,True
rebeccawarren,Conversation_1153,2020-02-20 02:29:07,attachment,True
nholmes,Conversation_1153,2022-01-21 01:17:09,text,False
rebeccawarren,Conversation_1153,2020-02-25 06:58:14,attachment,False
rebeccawarren,Conversation_1153,2022-02-09 22:52:25,text,False
rebeccawarren,Conversation_1153,2024-01-03 10:58:57,attachment,True
nholmes,Conversation_1153,2023-04-11 11:39:06,attachment,False
rebeccawarren,Conversation_1153,2023-02-04 15:33:16,text,True
rebeccawarren,Conversation_1153,2022-07-30 11:30:11,image,True
matthew08,Conversation_1154,2020-03-15 18:44:25,attachment,True
matthew08,Conversation_1154,2021-03-14 04:52:59,attachment,False
pwalsh,Conversation_1155,2020-09-27 12:46:22,text,False
davisjames,Conversation_1155,2023-04-20 03:05:40,image,False
davisjames,Conversation_1155,2023-12-26 05:30:39,attachment,True
pwalsh,Conversation_1155,2021-09-19 02:28:09,image,False
pwalsh,Conversation_1155,2023-01-08 02:32:22,text,False
pwalsh,Conversation_1155,2021-02-23 06:33:34,image,True
davisjames,Conversation_1155,2022-06-29 09:42:32,image,False
xfarmer,Conversation_1156,2021-08-26 14:59:55,image,False
christine59,Conversation_1156,2020-06-06 17:39:00,attachment,True
christine59,Conversation_1156,2024-02-25 11:21:25,text,True
xfarmer,Conversation_1156,2020-01-11 17:01:10,attachment,True
christine59,Conversation_1156,2023-06-01 22:10:06,image,False
xfarmer,Conversation_1156,2022-05-01 18:06:52,text,False
xfarmer,Conversation_1156,2021-06-19 04:15:10,attachment,False
xfarmer,Conversation_1156,2023-01-07 02:52:35,attachment,False
xfarmer,Conversation_1156,2022-01-03 13:13:44,attachment,False
xfarmer,Conversation_1156,2022-04-24 15:12:21,attachment,True
deanna16,Conversation_1157,2021-06-28 07:58:35,attachment,True
butlerkyle,Conversation_1157,2020-06-13 02:38:21,image,True
butlerkyle,Conversation_1157,2023-05-21 06:12:03,text,False
butlerkyle,Conversation_1157,2020-12-12 07:10:29,attachment,True
brendapeters,Conversation_1158,2020-10-24 19:03:41,image,True
brendapeters,Conversation_1158,2024-03-26 01:54:24,image,True
brendapeters,Conversation_1158,2023-11-17 10:58:19,attachment,False
brendapeters,Conversation_1158,2021-02-07 16:25:03,text,False
bsmith,Conversation_1158,2022-09-24 05:21:42,image,False
richard69,Conversation_1159,2021-01-20 19:22:30,attachment,True
jennifer79,Conversation_1159,2023-08-03 05:15:21,text,False
jennifer79,Conversation_1159,2020-05-28 19:42:50,text,True
jennifer79,Conversation_1159,2020-01-19 06:25:27,text,False
richard69,Conversation_1159,2022-04-30 13:32:33,attachment,True
richard69,Conversation_1159,2021-01-03 19:38:38,attachment,False
richard69,Conversation_1159,2023-11-08 21:58:55,attachment,True
richard69,Conversation_1159,2023-04-24 11:41:36,image,False
richard69,Conversation_1159,2020-06-10 23:06:22,image,False
hjenkins,Conversation_1160,2021-01-18 23:01:59,text,False
jennifermccarthy,Conversation_1160,2020-09-25 00:26:11,image,False
jennifermccarthy,Conversation_1160,2021-10-10 14:43:32,attachment,False
hjenkins,Conversation_1160,2022-03-19 04:08:28,text,True
jennifermccarthy,Conversation_1160,2022-01-04 02:04:02,image,False
jennifermccarthy,Conversation_1160,2022-08-03 01:35:05,attachment,False
hjenkins,Conversation_1160,2023-07-29 03:11:07,attachment,False
jennifermccarthy,Conversation_1160,2024-01-10 09:57:46,image,True
jennifermccarthy,Conversation_1160,2021-08-30 17:21:45,attachment,False
andrew99,Conversation_1161,2023-03-23 21:15:40,text,True
andrew99,Conversation_1161,2023-04-24 02:29:40,image,True
cholland,Conversation_1161,2023-06-20 00:01:33,image,False
cholland,Conversation_1161,2020-03-11 11:26:50,image,False
cholland,Conversation_1161,2023-06-14 22:15:28,image,True
cholland,Conversation_1161,2022-07-13 13:30:52,text,True
deborah54,Conversation_1162,2022-05-18 06:12:46,text,False
gina18,Conversation_1162,2022-04-25 22:13:45,image,False
deborah54,Conversation_1162,2022-09-03 07:51:41,image,True
deborah54,Conversation_1162,2024-01-27 03:46:49,image,True
deborah54,Conversation_1162,2021-09-18 21:13:13,attachment,True
deborah54,Conversation_1162,2023-04-27 18:23:12,image,True
gina18,Conversation_1162,2021-03-31 14:49:01,image,False
phillip50,Conversation_1163,2024-01-07 22:04:39,attachment,False
pjones,Conversation_1163,2022-12-03 03:44:28,text,True
pjones,Conversation_1163,2022-02-02 14:06:06,attachment,True
pjones,Conversation_1163,2021-12-03 14:59:23,attachment,False
phillip50,Conversation_1163,2022-04-05 20:36:55,attachment,False
pjones,Conversation_1163,2023-12-10 09:59:41,attachment,True
phillip50,Conversation_1163,2021-03-26 03:29:34,text,False
pjones,Conversation_1163,2021-10-12 06:11:23,image,True
cheryl56,Conversation_1164,2022-01-05 11:30:11,image,False
dtodd,Conversation_1164,2024-01-07 23:46:11,text,False
dtodd,Conversation_1164,2020-02-28 12:15:17,attachment,False
cheryl56,Conversation_1164,2022-08-01 11:24:41,attachment,False
cheryl56,Conversation_1164,2022-03-02 00:11:08,image,False
dtodd,Conversation_1164,2021-01-21 13:37:04,text,True
dtodd,Conversation_1164,2022-07-13 13:35:18,attachment,True
olsonjames,Conversation_1165,2021-12-02 00:13:28,text,True
loretta15,Conversation_1165,2021-04-24 19:30:55,image,True
loretta15,Conversation_1165,2022-06-17 20:55:44,image,False
olsonjames,Conversation_1165,2022-01-19 15:54:07,text,False
olsonjames,Conversation_1165,2021-06-18 23:39:59,image,False
olsonjames,Conversation_1165,2020-03-18 04:23:26,attachment,False
olsonjames,Conversation_1165,2024-02-16 00:55:51,image,False
loretta15,Conversation_1165,2020-08-19 00:15:24,attachment,False
olsonjames,Conversation_1165,2023-08-27 03:45:47,attachment,False
olsonjames,Conversation_1165,2020-09-01 11:56:38,attachment,False
hpatterson,Conversation_1166,2021-06-29 11:17:37,image,False
cbradley,Conversation_1166,2022-10-15 07:52:20,attachment,False
hpatterson,Conversation_1166,2023-03-06 09:20:16,attachment,True
cbradley,Conversation_1166,2021-04-01 01:04:58,text,False
cbradley,Conversation_1166,2022-04-10 01:57:16,image,False
cbradley,Conversation_1166,2020-12-30 05:32:06,attachment,True
cbradley,Conversation_1166,2020-12-19 02:15:13,attachment,True
hpatterson,Conversation_1166,2020-02-12 05:40:49,attachment,True
cbradley,Conversation_1166,2022-12-02 03:57:57,image,True
michael51,Conversation_1167,2021-12-28 13:22:31,attachment,False
michael51,Conversation_1167,2021-08-30 08:20:48,text,True
michael51,Conversation_1167,2020-03-04 11:22:37,text,False
underwoodellen,Conversation_1168,2020-09-26 20:41:59,text,True
underwoodellen,Conversation_1168,2020-05-05 17:57:06,text,False
underwoodellen,Conversation_1168,2020-12-03 10:10:25,text,True
underwoodellen,Conversation_1168,2022-03-29 23:09:45,image,False
taramiller,Conversation_1169,2023-01-02 08:35:02,text,True
deborahparks,Conversation_1169,2020-02-20 18:30:45,image,True
taramiller,Conversation_1169,2023-05-20 21:12:52,text,True
danny85,Conversation_1170,2020-05-07 06:21:46,attachment,True
danny85,Conversation_1170,2023-10-15 03:35:15,attachment,False
danny85,Conversation_1170,2023-12-06 09:42:33,image,True
kristen81,Conversation_1170,2023-05-18 03:35:48,attachment,False
kristen81,Conversation_1170,2022-09-13 19:44:31,text,False
danny85,Conversation_1170,2021-03-17 16:00:21,image,False
kristen81,Conversation_1170,2023-11-30 05:28:00,image,True
kristen81,Conversation_1170,2024-03-13 20:44:28,text,False
danny85,Conversation_1170,2020-09-07 20:05:54,attachment,True
andersonmichael,Conversation_1171,2021-07-31 06:33:04,text,False
andersonmichael,Conversation_1171,2022-09-14 01:49:42,text,False
andersonmichael,Conversation_1171,2022-06-07 16:52:19,attachment,False
andersonmichael,Conversation_1171,2020-09-20 03:03:04,attachment,False
emilyalvarado,Conversation_1171,2020-06-15 08:55:06,image,True
erinedwards,Conversation_1172,2023-09-30 16:37:06,attachment,False
erinedwards,Conversation_1172,2022-10-26 20:44:59,text,True
erinedwards,Conversation_1172,2022-05-23 18:27:22,text,False
erinedwards,Conversation_1172,2021-01-08 01:48:26,attachment,False
erinedwards,Conversation_1172,2022-10-12 15:23:13,image,False
erinedwards,Conversation_1172,2021-02-13 03:58:42,attachment,True
wmurray,Conversation_1173,2021-04-18 22:15:43,attachment,False
wmurray,Conversation_1173,2022-08-21 20:43:07,attachment,False
floreslaura,Conversation_1173,2023-06-16 08:03:48,attachment,False
wmurray,Conversation_1173,2020-03-09 08:27:54,text,False
zmccarthy,Conversation_1174,2021-08-22 23:36:43,attachment,True
rthompson,Conversation_1174,2022-11-16 01:25:35,attachment,True
rthompson,Conversation_1174,2023-01-13 17:24:29,image,False
opreston,Conversation_1175,2021-06-18 03:37:20,image,True
opreston,Conversation_1175,2022-11-20 22:10:23,image,True
perkinsjustin,Conversation_1175,2020-08-22 17:54:49,attachment,False
cory27,Conversation_1176,2022-10-15 03:27:29,image,False
cory27,Conversation_1176,2022-08-07 18:55:50,attachment,False
cory27,Conversation_1176,2022-05-21 21:26:37,image,False
cory27,Conversation_1176,2020-06-19 00:18:51,text,False
patrick40,Conversation_1177,2020-06-04 14:52:36,attachment,True
patrick40,Conversation_1177,2022-10-29 03:02:24,attachment,False
daviswesley,Conversation_1177,2024-01-01 23:28:27,image,False
myersraymond,Conversation_1178,2021-02-05 00:43:08,image,False
kimberly27,Conversation_1178,2023-12-15 13:16:07,image,False
myersraymond,Conversation_1178,2021-04-09 05:03:56,attachment,True
lgriffith,Conversation_1179,2021-01-28 15:37:57,attachment,True
stacymurray,Conversation_1179,2021-05-31 23:29:35,text,True
lgriffith,Conversation_1179,2023-08-28 03:50:45,image,False
stacymurray,Conversation_1179,2023-05-11 00:10:38,image,False
stacymurray,Conversation_1179,2023-06-08 17:19:41,image,True
flozano,Conversation_1180,2022-08-26 18:28:36,text,False
flozano,Conversation_1180,2023-08-12 13:14:42,text,True
flozano,Conversation_1180,2024-01-01 14:57:47,text,False
flozano,Conversation_1180,2023-07-06 00:42:06,image,False
flozano,Conversation_1180,2022-06-10 12:23:44,image,True
zhill,Conversation_1180,2020-01-29 09:19:31,image,False
amandawallace,Conversation_1181,2021-08-24 19:37:06,text,False
cruzjonathan,Conversation_1181,2020-03-05 00:01:46,image,False
amandawallace,Conversation_1181,2021-05-15 20:40:28,image,True
cruzjonathan,Conversation_1181,2020-04-25 05:39:54,attachment,True
amandawallace,Conversation_1181,2021-04-25 06:02:58,text,False
frodriguez,Conversation_1182,2023-12-28 13:47:34,text,True
frodriguez,Conversation_1182,2020-04-27 08:48:51,attachment,True
perkinsjustin,Conversation_1183,2021-11-26 03:37:11,text,True
rebeccapetersen,Conversation_1183,2021-03-06 23:50:16,image,False
perkinsjustin,Conversation_1183,2021-05-03 20:30:17,attachment,True
perkinsjustin,Conversation_1183,2022-12-06 07:43:05,text,False
rebeccapetersen,Conversation_1183,2023-07-04 04:04:07,image,False
rebeccapetersen,Conversation_1183,2021-12-27 22:58:08,image,False
perkinsjustin,Conversation_1183,2023-07-15 00:01:05,text,False
rebeccapetersen,Conversation_1183,2022-04-19 03:29:57,image,True
perkinsjustin,Conversation_1183,2022-01-31 08:47:52,attachment,True
marie27,Conversation_1184,2022-09-05 20:13:52,text,False
patricia49,Conversation_1184,2023-12-16 02:46:07,attachment,True
patricia49,Conversation_1184,2020-08-23 07:39:24,image,True
marie27,Conversation_1184,2023-01-19 17:55:23,text,True
patricia49,Conversation_1184,2021-01-03 12:37:30,attachment,False
patricia49,Conversation_1184,2022-11-24 18:38:48,image,False
marie27,Conversation_1184,2020-12-27 09:56:15,attachment,True
patricia49,Conversation_1184,2023-02-10 01:12:35,image,True
moodyvalerie,Conversation_1185,2022-07-15 21:44:51,image,False
perezjessica,Conversation_1185,2022-01-28 18:05:30,image,True
perezjessica,Conversation_1185,2020-01-26 10:55:05,attachment,True
moodyvalerie,Conversation_1185,2020-01-20 03:32:09,text,True
meganwoodard,Conversation_1186,2023-08-02 08:28:54,attachment,True
christina10,Conversation_1186,2021-09-02 02:21:11,image,True
christina10,Conversation_1186,2023-01-03 15:52:42,text,False
christina10,Conversation_1186,2023-06-01 18:20:13,image,False
meganwoodard,Conversation_1186,2020-05-23 08:45:09,image,False
christina10,Conversation_1186,2021-06-10 01:27:01,attachment,True
meganwoodard,Conversation_1186,2021-12-21 02:03:36,text,False
justin25,Conversation_1187,2023-02-07 12:17:09,text,True
obriendavid,Conversation_1187,2022-02-19 07:29:21,image,False
obriendavid,Conversation_1187,2021-03-05 13:49:30,image,True
justin25,Conversation_1187,2022-11-03 23:08:22,attachment,False
justin25,Conversation_1187,2022-08-23 05:39:08,image,False
obriendavid,Conversation_1187,2023-06-24 11:46:04,text,False
obriendavid,Conversation_1187,2023-12-01 06:50:16,attachment,True
obriendavid,Conversation_1187,2022-05-09 18:55:22,image,True
